   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    215503               2        3.6         .8        4.4
    215504               1        3.6         .8        4.4
    215504               2        3.6         .8        4.4
    215505               1        3.6         .8        4.4
    215505               2        3.6         .7        4.3
    215506               1        3.6         .8        4.4
    215506               2        3.6         .8        4.4
    215507               1        3.6         .8        4.4
    215507               2        3.6         .8        4.4
    215508               1        3.6         .8        4.4
    215508               2        3.6         .8        4.4
    215509               1        3.6         .9        4.5
    215509               2        3.6         .8        4.4
    215510               1        3.6         .8        4.4
    215510               2        3.6         .8        4.4
    215511               1        3.6         .8        4.4
    215511               2        3.6         .8        4.4
    215512               1        3.6         .8        4.4
    215512               2        3.6         .8        4.4
    215513               1        3.6         .8        4.4
    215513               2        3.6         .8        4.4
    215514               1        3.6         .8        4.4
    215514               2        3.6         .8        4.4
    215515               1        3.6         .8        4.4
    215515               2        3.6         .8        4.4
    215516               1        3.6         .8        4.4
    215516               2        3.6         .8        4.4
    215517               1        3.6         .8        4.4
    215517               2        3.6         .7        4.3
    215518               1        3.6         .8        4.4
    215518               2        3.6         .8        4.4
    215519               1        3.6         .8        4.4
    215519               2        3.6         .8        4.4
    215520               1        3.6         .8        4.4
    215520               2        3.6         .8        4.4
    215521               1        3.6         .8        4.4
    215521               2        3.6         .8        4.4
    215522               1        3.6         .8        4.4
    215522               2        3.6         .8        4.4
    215523               1        3.6         .8        4.4
    215523               2        3.6         .8        4.4
    215524               1        3.6         .8        4.4
    215524               2        3.6         .8        4.4
    215525               1        3.6         .8        4.4
    215525               2        3.6         .8        4.4
    215526               1        3.6         .8        4.4
    215526               2        3.6         .8        4.4
    215527               1        3.6         .8        4.4
    215527               2        3.6         .8        4.4
    215528               1        3.6         .8        4.4
    215528               2        3.6         .8        4.4
    215529               1        3.6         .8        4.4
    215529               2        3.6         .8        4.4
    215530               1        3.6         .8        4.4
    215530               2        3.6         .8        4.4
    215531               1        3.6         .8        4.4
    215531               2        3.6         .8        4.4
    215532               1        3.6         .8        4.4
    215532               2        3.6         .8        4.4
    215533               1        3.6         .8        4.4
    215533               2        3.6         .8        4.4
    215534               1        3.6         .8        4.4
    215534               2        3.6         .8        4.4
    215535               1        3.6         .8        4.4
    215535               2        3.6         .8        4.4
    215536               1        3.6         .8        4.4
    215536               2        3.6         .8        4.4
    215537               1        3.6         .8        4.4
    215537               2        3.6         .8        4.4
    215538               1        3.6         .8        4.4
    215538               2        3.6         .8        4.4
    215539               1        3.6         .8        4.4
    215539               2        3.6         .8        4.4
    215540               1        3.6         .8        4.4
    215540               2        3.6         .8        4.4
    215541               1        3.6         .8        4.4
    215541               2        3.6         .8        4.4
    215542               1        3.6         .8        4.4
    215542               2        3.6         .7        4.3
    215543               1        3.6         .8        4.4
    215543               2        3.6         .8        4.4
    215544               1        3.6         .8        4.4
    215544               2        3.6         .7        4.3
    215545               1        3.6         .8        4.4
    215545               2        3.6         .8        4.4
    215546               1        3.6         .8        4.4
