   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     35788               1          7         32         16          2     516765             1.6889E+10 3313531247 1835716934 1410830124 1909414596   35329327                       23 5.7656E+10 7.6618E+10         32
     35789               1        4.2         32         16          2     516765             1.6898E+10 3315737521 1836914675 1411743487 1911089321   35399964                       23 5.7705E+10 7.6618E+10         32
     35790               1          8         32         16          2     516765             1.6906E+10 3319380453 1838909587 1412897962 1912734969   35861445                       23 5.8224E+10 7.6618E+10         32
     35791               1        8.5         32         16          2     516765             1.6914E+10 3323138094 1840660960 1414356716 1914194075   36370537                       23 5.8528E+10 7.6618E+10         32
     35792               1        6.9         32         16          2     516765             1.6921E+10 3326827947 1842422400 1415684920 1915586242   36906631                       23 5.8602E+10 7.6618E+10         32
     35793               1       18.7         32         16          2     516765             1.6930E+10 3329530241 1843858231 1416872728 1916918330   36941177                       23 5.8628E+10 7.6618E+10         32
     35794               1        5.3         32         16          2     516765             1.6937E+10 3333447791 1846485572 1418113884 1918343768   36941202                       24 5.8772E+10 7.6618E+10         32
     35795               1        4.1         32         16          2     516765             1.6946E+10 3335682857 1847805232 1419007101 1919681414   36941225                       24 5.8803E+10 7.6618E+10         32
     35796               1        3.6         32         16          2     516765             1.6956E+10 3337629847 1848878784 1419860366 1920957621   36941245                       24 5.8822E+10 7.6618E+10         32
     35797               1        4.1         32         16          2     516765             1.6965E+10 3339778155 1850100889 1420762509 1922343485   36941265                       24 5.8840E+10 7.6618E+10         32
     35798               1        4.7         32         16          2     516765             1.6974E+10 3341887619 1851265502 1421682222 1923749521   36941287                       24 5.8855E+10 7.6618E+10         32
     35799               1        4.2         32         16          2     516765             1.6983E+10 3343811342 1852301322 1422549190 1925020564   36941309                       24 5.8859E+10 7.6618E+10         32
     35800               1        5.1         32         16          2     516765             1.6993E+10 3345736735 1853340672 1423413704 1926304531   36941329                       24 5.8865E+10 7.6618E+10         32
     35801               1        4.3         32         16          2     516765             1.7002E+10 3347794211 1854501083 1424288088 1927612739   36941353                       24 5.8873E+10 7.6618E+10         32
     35802               1        4.1         32         16          2     516765             1.7011E+10 3350084532 1855699713 1425272051 1928993135   37023796                       24 5.8876E+10 7.6618E+10         32
     35803               1       10.5         32         16          2     516765             1.7019E+10 3353211131 1857695209 1426287515 1930292840   37115310                       24 5.8894E+10 7.6618E+10         32
     35804               1        3.9         32         16          2     516765             1.7028E+10 3355434804 1858987491 1427194484 1931670954   37116872                       24 5.8903E+10 7.6618E+10         32
     35805               1        6.4         32         16          2     516765             1.7037E+10 3357649333 1860232068 1428130864 1933534825   37116893                       24 5.8909E+10 7.6618E+10         32
